X0,X1,target
3.880869650279735,4.065655360863383,1
-0.05443827245251827,0.01109225897098661,0
0.012029563171189887,4.051443883405875,2
3.9018491348952047,4.046210347426327,1
4.0058208718446,3.8857029702169377,1
-0.03921081531321577,-0.14635149481321186,0
0.07116148780888898,3.887535790816213,2
-0.060170661222939695,0.18522781845089378,0
-0.08084936028931877,-0.05017570435845366,0
-0.08397218421807762,3.9400607354555977,2
0.1030999522495951,0.09312801191161986,0
-0.0600638689918805,-0.02916937497932768,0
4.082940558118349,-0.22111353090078853,3
4.033849640749441,-0.04152879139008013,3
0.033231401197959164,3.925151346344345,2
0.0791031947043047,-0.09093874547947389,0
4.186577451114475,4.047383292091179,1
4.00130018918779,4.1453534077157315,1
3.931997527842151,4.0232253697161005,1
4.1083051243175275,4.10538020520349,1
4.009933230542923,0.0751387123371789,3
3.796187546482215,-0.10080863109174042,3
-0.023415337472333597,-0.023413695694918055,0
3.933737624105415,0.05705986685931594,3
0.21531824575115566,3.923265243711195,2
3.92074792615673,3.98852635585331,1
4.164496771350128,-0.024903603955637833,3
3.9410635243055787,4.0849602097021025,1
-0.17033824393551547,3.994445230110338,2
-0.07591326615536981,4.015039378647621,2
-0.03427145165267695,-0.0802277269221619,0
0.05193465142411723,4.153273891300258,2
3.901427395366446,0.050404651551784446,3
3.999202735868338,0.14799441388900259,3
3.9300274492007414,0.021397991073422204,3
0.11428228145150206,0.07519330326867742,0
4.095400176349321,4.06513912513058,1
0.009767609854883173,3.9226990216144535,2
-0.1006017381499702,3.878581138721227,2
0.000511345664246089,-0.023458713337514692,0
0.09504238381860503,3.9423096344337596,2
-0.001901620790268883,3.899747063536219,2
4.152312407726965,0.05389100436846587,3
0.08125258223941981,0.1356240028570823,0
4.00865897874729,-0.015567723539207948,3
3.913958663471605,-0.03845555442298254,3
-0.11832585126657752,3.79607678222399,2
-0.08254971967925116,3.9678614158347005,2
3.9512393775927506,-0.043255818781962094,3
3.9937320902726827,0.09551423205012383,3
-0.19187712152990416,-0.002651387544921688,0
0.008704706823817122,-0.029900735046586743,0
3.8129208078974144,-0.03515134840413087,3
-0.0898414671348358,4.049191917150651,2
3.9227174785462426,3.976318139325999,1
-0.002090159396414813,4.0117327383308785,2
4.001841837918955,0.1676437312275283,3
0.07384665799954104,0.01713682811899705,0
0.06819529712949639,3.9689733243406544,2
4.037114587337131,-0.06039851867158206,3
-0.09194242342338033,0.15499344050175395,0
4.006980208499002,3.961468640313824,1
4.096337612924432,4.04127809269365,1
0.032416635248844215,3.9869856945632316,2
3.839355367974243,0.020346363586722312,3
-0.1448084341497324,3.8592536225623446,2
3.833059471887863,0.054336019237993506,3
-0.09905363251306884,-0.05662977296027719,0
3.9469742381627557,-0.07928728322623442,3
-0.10676204293825944,3.9857620514978707,2
4.050498727898046,4.086575519417012,1
-0.08289950109220723,3.9439818959803032,2
-0.05297602037670388,0.05132674331133561,0
0.03109075655980046,4.1475356216949555,2
3.8962753845673546,-0.01903386780836082,3
-0.20674421000398768,3.991087996048721,2
0.006752820468792384,-0.14247481862134567,0
4.057707212718054,-0.02030453860429927,3
-0.046341769281246226,-0.04657297535702569,0
-0.047917423784529,-0.01856589766638171,0
0.062411981705215516,4.062834550926428,2
-0.06769220003059588,0.06116762888408679,0
4.025049285034588,4.034644820949698,1
-0.02489641484790735,4.097157095095436,2
4.047897982574639,0.03336621052869483,3
4.168714163507256,0.08816397569494505,3
-0.007201012158033385,0.10035328978920242,0
4.027045682577984,-0.005023810944913696,3
-0.021967188783751194,0.035711257151174645,0
0.14778940447415162,-0.05182702182736474,0
4.213303337465627,3.8047912200477496,1
0.034175597577715947,4.187617083921588,2
0.08135172173696698,-0.12308643164339553,0
3.9349357430878174,-0.048712538376469605,3
4.144127328906611,3.856413784882056,1
-0.026940683444455778,4.071754225579596,2
4.019905969557347,3.9399783122841203,1
-0.019236096478112252,0.03015473423336125,0
0.0324083969394795,-0.038508228041631655,0
0.15792128155073915,0.07674347291529088,0
-0.011564828238824054,-0.03011036955892888,0
0.025988279424842355,0.07818228717773104,0
0.0024510174258942715,4.049799829124545,2
3.848480893780145,0.13668742674445247,3
-0.15506634310661327,0.006856297480602733,0
0.00917607765355023,-0.1987568914600893,0
3.8739116045664956,4.091786194705477,1
-0.11509935774223029,0.0375698018345672,0
0.03665982460968483,3.9060120213672644,2
4.050091718762438,-0.09775552447985511,3
0.054709738117003796,3.9797807347566105,2
0.024496657110872278,3.949305682462887,2
0.21898029332176724,3.9191701714644847,2
-0.0034711769705243313,-0.11686780376195322,0
4.061416670004342,0.07575077100473052,3
4.028099186773503,3.9377300480179405,1
0.03840654489393073,3.996730525190591,2
-0.046063877095978756,0.10571222262189157,0
3.987208240851923,-0.09555404406004259,3
0.10584244868495879,3.8241260513576885,2
3.9269633368282864,4.021645858958197,1
3.911614256379887,4.015372510594553,1
0.09154021177020742,0.03287511096596845,0
-0.016128571166600915,0.040405085681453845,0
4.017318092585119,4.038531737972884,1
-0.10128311203344238,0.03142473325952739,0
4.047323762457355,3.9927171087343125,1
3.860143242618086,0.056296923669057086,3
-0.003582603910995154,0.15646436558140064,0
-0.04694743859349521,0.05425600435859647,0
-0.13281860488984307,0.019686123586912352,0
3.7974857413342393,4.018645431476942,1
4.092617754753164,0.19094166404701307,3
4.023561455810857,0.07708651938869669,3
3.955570673992389,0.03773004930448522,3
0.06901439917111125,3.9598779528114165,2
0.06476885381006925,0.15230298564080255,0
4.11585955790074,3.917931768164829,1
-0.15944276587943673,3.9400624977046226,2
0.036139560550841394,0.15380365664659693,0
4.1765454240281095,4.040498171096096,1
4.068626019037452,3.838728412881035,1
3.975461188399713,3.924626383564251,1
3.9791877749642723,3.950699906534117,1
-0.1236950710878082,-0.13204566130842763,0
0.02419622715660341,-0.1913280244657798,0
4.0830335816544245,-0.08560838259088673,3
4.1586016816145355,3.876218450117315,1
-0.1320233207020642,4.183145876585435,2
0.009707754934804039,0.09686449905328892,0
3.933821353523161,4.085243333479623,1
0.04129314542756243,3.9436275447196025,2
-0.2123895724309807,3.947424497831924,2
3.988767195030917,-0.0220969599533223,3
3.9553485047932977,4.085639879432347,1
0.036163602504763415,-0.06451197546051243,0
0.007580455819372634,3.9322838288487887,2
3.752835549987271,-0.07968952554704768,3
4.021409374413021,3.8754261221288013,1
4.052980417791528,0.14415686206579004,3
0.11581108735000678,4.079166269396294,2
0.18861859012105303,0.017457781283183895,0
-0.16074832345612278,0.018463385853230423,0
-0.10623037137261049,0.04735924306351816,0
0.006023020994102644,0.24632421124852863,0
0.009965136508764122,-0.05034756541161992,0
4.057655696305576,0.031125015454353613,3
3.977653721467415,4.071400049409209,1
3.912438174661524,-0.1382799730964336,3
3.9540639100459756,-0.08498443694647918,3
3.946949885238947,-0.057581824064468004,3
3.9922898290585898,4.034115197481665,1
3.9525054688839045,3.934667076742629,1
4.007736830764761,-0.08612842013282637,3
4.063859245877738,-0.166152006226896,3
-0.0908024075521211,-0.14123037013352915,0
-0.04500654714792437,4.06228499323475,2
3.9073069528421915,3.99404746439382,1
3.862233063204291,3.906217496008488,1
3.9236740843457483,-0.1804882100664519,3
0.08254163489880299,4.081350963600064,2
-0.1724917832513033,-0.05622875292409727,0
4.126691114918662,3.929233053438122,1
3.6758732659930926,3.897561235866571,1
4.100629280921444,-0.057689186952314876,3
-0.15341141707356223,4.127767682189851,2
-0.0012246772846914624,3.910274562851417,2
-0.05138669173366936,3.8940786478111047,2
3.9528068134210566,4.108895059696737,1
-0.0718444221252436,3.9786552848288155,2
4.007156623721939,-0.04776574467651167,3
4.029307247329868,3.928564858197363,1
0.1551151975522523,4.0115674634292855,2
0.08225449121031891,-0.12208436499710223,0
0.020886359500475543,-0.19596701238797756,0
0.09751197334177512,3.985294261849786,2
3.984821490496442,4.058831720648458,1
0.033126343140356396,0.09755451271223592,0
3.973012506470663,-0.09787637157823074,3
0.2060747924881987,4.175534084244321,2
3.944635069465282,-0.11978778925888485,3
0.1305478807154329,4.002100384163276,2
-0.11063349740060283,-0.11962066240806708,0
0.14027943109360994,-0.1401851062792281,0
0.022409248181041678,4.00125924007818,2
3.8799703592944224,3.9665498764159053,1
4.307888080845524,0.11195749114345768,3
4.01818662550585,0.02482205863003361,3
3.8372457562116837,0.0048084946661382,3
0.022745993460412943,0.13071427542824282,0
-0.13044695005048532,4.066967254883004,2
4.03376026620752,-0.04118769661224674,3
0.08723206367206782,4.018334200573835,2
3.989296964004544,-0.10352423224193741,3
3.911048557037448,3.9184189715034563,1
4.214394408932533,4.0633919022318015,1
3.8521413754220157,0.11437540432069292,3
4.1964725132916385,0.0035263551971728615,3
4.051504768630605,4.385273149065473,1
4.082206015999449,4.1896792982653945,1
3.902531832977268,4.078708460374245,1
3.9724948302848357,-0.2301921164735585,3
0.029612027706457607,0.026105527217988936,0
0.06453759495851476,4.136863155753235,2
4.006428001909546,3.8922255222070694,1
-0.02176812032272203,4.109877685198719,2
3.942322866943167,0.07553912258257561,3
4.081286211883896,4.062962884192361,1
3.934816389219784,0.004739867131641402,3
4.083569211206514,-0.11297068546576182,3
0.08576596232020195,3.984006147003657,2
0.00969959649927182,4.059515702543691,2
4.027669079933002,4.0827183249036025,1
0.1179440120721287,3.9530824347895295,2
0.03227185603380895,3.917276905644768,2
-0.17131345290908775,4.135387237416541,2
4.004852162794482,-0.08309501164110378,3
0.07472936051232619,4.061037026543347,2
4.025972250172148,-0.09043166251044087,3
-0.0018513135992389931,3.9711341361079864,2
3.9684730755359654,4.075896922049327,1
0.14511436077950418,4.095927082608521,2
4.11677820616598,0.025442084330121312,3
3.8480630034045986,3.951576592713375,1
-0.0013497224737933921,-0.10577109289559004,0
4.0625667347765,3.9142842443583716,1
-0.08182206832334726,4.209238727568546,2
0.1628615545571292,3.861989854178511,2
4.03944521423783,-0.0420984480820263,3
3.9559955513303016,4.013074057728609,1
4.10375399442579,-0.05100163988547471,3
4.032692737376416,-0.021910052880886426,3
0.05219415656168977,0.029698467323318607,0
3.9735343166762043,4.272016916658962,1
0.03436182895684614,-0.1763040155362734,0
3.9353427115757476,-0.1081548003614395,3
0.05868570938002703,0.21904556258099786,0
0.12776648957884248,3.940842861116417,2
4.004557183990381,3.9348399652394184,1
0.0005243699718183166,4.004698059376474,2
4.116316375215496,4.001023306101959,1
4.089959987543325,4.030729952087661,1
0.02575503907227644,-0.007444591576616722,0
0.04967141530112327,-0.013826430117118467,0
-0.01087601484568576,4.040171172209894,2
3.9514636452170895,4.008187413938632,1
4.035778736034828,4.056078452636823,1
3.976105195313359,-0.09075636620415979,3
3.993392020135268,-0.12110161997624568,3
-0.09649234605801045,4.068605145999844,2
-0.08392175232226386,-0.03092123758512146,0
-0.14153707420504144,-0.04206453227653591,0
3.892910750193889,4.048247241524319,1
4.057089051069316,4.11355656401806,1
4.212215619701263,4.1032465260551145,1
3.974743184860684,3.8752216818035152,1
-0.08222203955664315,4.024368721149191,2
4.028977485689642,0.2075400798645439,3
4.23146585666735,3.813273480740825,1
0.11792971840638265,4.006751848141011,2
4.051503526720866,4.0513785950912204,1
4.011351734525125,4.066213067452105,1
0.15023570520960283,4.007409478041978,2
-0.14785219903674274,-0.07198442083947086,0
-0.01145398452526179,4.123781631197346,2
4.163241130393163,3.8569858622039366,1
-0.26197451040897446,0.08219025043752239,0
3.940760607576113,-0.0863990769679816,3
0.14656487689215542,-0.02257763004865357,0
4.035701548596505,3.9307090404739347,1
-0.07832532923362372,-0.03220615162056756,0
4.120121392216395,-0.04080753730215514,3
4.087112470343169,-0.03260235321678411,3
